Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14,Column15,Column16,Column17,Column18,Column19,Column20,Column21,Column22,Column23,Column24,Column25,Column26,Column27,Column28,Column29,Column30,Column31,Column32,Column33,Column34,Column35,Column36,Column37,Column38,Column39,Column40,Column41,Column42,Column43,Column44,Column45,Column46,Column47,Column48,Column49,Column50,Column51,Column52,Column53,Column54,Column55,Column56,Column57,Column58,Column59,Column60,Column61,Column62,Column63,Column64,Column65,Column66,Column67,Column68,Column69,Column70,Column71,Column72,Column73,Column74,Column75,Column76,Column77,Column78,Column79,Column80,Column81,Column82,Column83,Column84,Column85,Column86,Column87,Column88,Column89,Column90,Column91,Column92,Column93,Column94,Column95,Column96,Column97,Column98,Column99,Column100,Column101,Column102,Column103,Column104,Column105,Column106,Column107,Column108,Column109,Column110,Column111,Column112,Column113,Column114,Column115,Column116,Column117,Column118,Column119,Column120,Column121,Column122,Column123,Column124,Column125,Column126,Column127,Column128,Column129,Column130,Column131,Column132,Column133,Column134,Column135,Column136,Column137,Column138,Column139,Column140,Column141,Column142,Column143,Column144,Column145,Column146,Column147,Column148,Column149,Column150,Column151,Column152,Column153,Column154,Column155,Column156,Column157,Column158,Column159,Column160,Column161,Column162,Column163,Column164,Column165,Column166,Column167,Column168,Column169,Column170,Column171,Column172,Column173,Column174,Column175,Column176
3986.4476665,14651.0619787,16298.519115,7453.4952559,12886.0698042,6082.1726892,15182.7594914,14986.1892684,18093.9863923,7734.1706931,3179.7057347,16373.8202832,5229.8424591,15228.1021934,2837.1200852,3878.9991187,16141.7216784,1693.3591538,5795.1020518,5834.0970484,6320.2270214,4467.5272316,16403.5495318,10049.2990734,3993.3521222,3117.1726891,12501.0391624,13476.0309914,13036.6102642,7723.50785,5001.2867635,10305.7758135,13363.8454746,7611.8175928,6867.6924889,9402.9393882,6985.1796067,18582.8992173,10279.6016693,8066.9053144,4082.3943031,15748.2278799,6406.5227796,11325.757778,9064.396009,7863.8103351,10737.7164244,13449.4241593,7694.1874551,12487.1839783,14046.7972077,17168.9537715,5138.3830508,3514.6450599,3439.137648,516.0699986,6807.2713231,7661.451165,16420.3037539,7667.5115489,15439.1210224,7508.1530086,8172.6594402,7361.5443349,16167.2947553,12721.4048101,11145.6478019,10216.7088523,5347.7600321,13855.7653679,4318.9143959,10544.8662373,5845.0165854,7218.4032579,6143.1225908,4473.3865914,7427.2084426,3943.4166613,7946.4550097,13618.4855667,13203.0190013,11656.1372687,2990.3272403,13550.7245903,10156.4523404,4286.5711682,8058.3124765,7127.5971066,3099.363455,10205.1414649,9559.7284657,8746.059434,11234.0115607,15308.9719814,7147.6470594,16138.2863793,17310.9429461,15964.8216692,13084.0778008,6277.7373551,12717.9526481,10699.1579315,10893.6486382,8540.3728397,2444.0295013,16538.4314479,9065.1633332,16542.6675782,6595.4564327,19038.3158825,3148.3242725,9041.744849,16590.3898887,15016.5011087,15502.8162149,19752.9787271,6016.7279176,10085.0785791,14950.7626194,2958.851756,9121.6565212,11243.4253966,14356.0282548,2915.7096989,10838.5351136,3711.1928117,3817.9156772,7636.5637382,14432.4929247,16236.6909908,8018.938176,14918.0066863,14041.7860974,3438.3911133,13024.8078164,14762.3456387,12059.0816596,12749.230349,12117.9867432,9.5e-5,14294.8474117,7555.9275795,6105.0106847,9369.7271149,5159.2202655,16396.4037093,16106.8012794,12383.5884191,6002.7908493,9754.4739137,14365.0903895,16309.5345426,9597.1464658,2432.267197,7232.4417392,17989.2518244,4907.5065292,10619.1877581,13234.2459619,4090.5129272,12737.2658323,17184.885974,10621.3594595,10736.5258563,16588.2994712,4639.9029331,11660.7966601,3915.2247758,8476.0510885,6435.8433396,13638.0770742,6429.762894,8081.7304207,4337.9256266,15202.7284689,7404.9478239
14922.7782193,7415.1639809,5574.909219,13769.393665,6239.597198,9121.5138451,9216.6706138,7768.674599,4528.8437141,7059.2546975,16485.8910489,9381.1495573,13513.6763435,4259.7299887,15105.9745891,10583.7977377,1861.3391576,14255.0675846,18660.0946952,11445.2027602,19018.2988222,14044.5808638,6227.8336204,5120.7218952,13830.4197604,15370.0258057,10274.4269363,943.2527011,8822.5307114,16837.1989067,9503.1997347,12416.8562758,5937.5565394,16811.5671667,11329.1902487,8563.6855008,8742.4950276,4890.8163,14624.925213,16593.4740194,12824.8208926,6830.8462683,10641.7225322,11924.1997304,14528.7106641,13185.3782467,14856.3068588,1748.4841751,6737.3378655,2760.8114194,3086.5657843,6189.3406521,10241.7110735,13045.2296426,10934.0202545,14191.3544318,14823.7152635,8454.8765338,3984.6224491,9807.03626,5568.13124,17906.3817943,14907.4026827,14965.9270437,5166.2316466,8872.0143019,11636.9127094,15418.7279445,9002.4717507,2382.7115411,11945.5910608,14295.9717248,11584.3577093,18020.6206109,10845.6985705,15830.1199542,7601.3758073,13251.7034139,12128.5482443,3283.4642234,10277.6218953,10535.6980818,16220.0237151,6898.1279674,8441.2376006,12265.9077922,6687.5713878,15018.2214232,12669.9372294,4873.2142014,12446.162469,13871.866352,14217.6573782,6264.2809822,10308.4352864,9388.3171335,6552.7096898,5848.0681715,5299.437878,14696.2279029,6015.4520126,5061.6645564,4786.0475183,10013.7006348,16669.4756632,5280.941304,16381.0487033,2568.8785738,15511.4470886,6726.9312978,16980.661452,12457.1382096,7134.9122243,887.8633148,6955.7028173,5458.1785145,19499.7782662,4455.0064354,10003.4770636,12768.4988422,12724.1263301,10465.5293386,11185.5112146,12574.8630976,14572.8863356,13599.4122444,13895.981611,7429.8135172,6041.4585302,6009.8207407,15918.5344432,3687.7271681,4589.0033904,12455.8600945,9647.7976746,10523.2003625,5767.7534344,3039.8738327,3609.274462,14294.8474117,0.0,14498.1298185,11943.2225776,10030.3613175,14668.938041,3750.1599429,6165.7964085,6968.6177494,17618.072452,12481.8103421,10608.3694501,6161.577157,4927.6138463,12065.6411435,9123.4216404,7777.9491487,10572.0241726,12785.3332142,12540.1881363,13223.4652918,3666.5360739,5470.7399838,8021.9996297,11638.9721839,6359.7246122,12809.7997144,13358.1927117,18072.5612496,13564.0904834,9162.0635633,9022.0917757,15340.1862077,16679.7598554,13346.8592186,5815.2484342,13427.7327303
3665.2466822,16036.3039184,15946.6438037,928.8143418,18899.5632594,8274.2960729,13180.449611,15323.3517479,14388.5512251,10102.780657,4624.9131583,10587.2938197,11482.538679,10577.778332,4748.8524878,10790.8937369,14391.6216191,6117.8527177,4168.7306939,4993.3775772,6401.9169294,3612.6851856,15443.6307286,16198.7460631,4229.1804188,4442.8726567,5119.5804239,14000.4581525,15715.4888582,8348.7553467,9381.6887696,2788.6520578,18731.4015816,8444.5418986,4277.0154689,16645.4152978,7829.8465868,13927.4561018,9515.5497771,8455.3581771,5042.0245698,15575.3704391,5546.8293483,3772.5800844,1939.0577785,1400.3298612,5586.0985842,12899.6985549,11206.9608392,16588.2137698,17515.5422137,14738.688693,7473.4596534,10791.1527976,10236.9151399,7191.4559403,750.5411472,15184.8390147,16039.9209674,5678.2661674,9555.1293284,4400.8469133,1114.9232777,10594.7305888,16240.6759216,15876.3161073,13273.11212,5493.0984838,11501.1471427,16880.8309351,11787.3111995,4035.7054612,4806.9216547,7066.3627925,13526.9489553,3102.798037,14343.6327625,4757.1073403,2611.9733889,11218.5868524,13631.3566401,4465.8987869,8090.8572007,17597.3975516,6188.4319087,5467.2544979,14385.662493,10555.2680968,6211.4012839,10972.6266719,12957.5602883,11539.3745108,8863.0351412,16488.4725801,5388.8786872,11386.2802597,14307.8877695,16125.4453281,19430.2149173,1357.6202525,8484.6115682,10191.4550304,17211.9867778,4898.9107924,5939.1456348,15836.822276,4552.4685639,13099.6540938,1148.1091043,11761.4606792,5031.3921721,13061.8100759,14446.1183944,14917.3510083,8615.8317094,12645.2981433,5063.1729224,14976.6677793,12108.6516123,6241.7355156,12751.0703039,14711.4632474,7738.4504663,6529.5032162,5148.6890778,4681.3947518,4352.9826546,14544.1144177,17539.4448495,15757.3935755,2134.5687425,11000.2873038,18450.7581355,6113.8442028,14652.6645252,11301.7206156,19614.9589275,17205.4708599,11266.8594825,7555.9275795,14498.1298185,0.0,4136.5560395,15517.8476918,10542.033101,15996.1780846,15776.7810896,18400.1134933,7958.5807204,12854.4874421,11776.1000174,15582.6613157,11918.4434931,9711.6658405,14788.3689517,11448.1326129,12433.1941972,3083.9607188,8007.8066353,4639.8305762,17964.5711932,15140.9769114,6556.1801216,13486.0023192,15164.9607947,4513.3029853,10143.7653261,5251.8239648,1046.4513883,7744.9712611,6406.6155855,1180.0336436,3245.9176029,4286.4669238,16906.979423,1363.9659597
3146.3016613,19242.6353158,17143.8279643,3287.3365643,17028.6041775,4145.1405632,17130.3337847,18931.0412473,15020.284344,6001.2828407,5034.0941312,14002.1931163,11323.7594751,9696.4687291,3935.2463748,7688.6081971,13013.7961249,4445.0184613,6901.2395267,871.0298988,9113.2583049,2226.1739199,17446.1840539,12075.3183072,2335.2398803,3965.0955228,7036.8207898,11100.2939241,19109.568655,11294.0809296,5473.9414358,5614.351112,17145.4385784,11312.4319646,788.5523614,14700.8869331,3745.3438009,14872.3877983,13228.9374734,11531.7859641,2040.9201761,18184.173839,1460.6982656,6622.9818218,5991.6178797,3171.9856665,9722.6172967,10209.4709237,7072.0570038,12867.4282017,14660.0250287,16772.4134363,3449.194808,9518.8340999,7179.0557574,5590.5254628,3767.4856486,12159.7191185,15695.8447615,2152.5846595,9443.4067871,7980.4153456,5250.5981216,12584.49084,16888.1288059,18824.3522415,16441.872586,9611.6412148,7817.8320326,13851.8711936,10047.0706536,8087.8847791,690.016609,10074.5829604,11794.4696653,3896.5529822,10651.9481476,2172.3967207,2376.4194056,9085.5547001,17660.7776598,6092.9067337,8398.5726619,18339.6768367,4232.1839385,2033.3430364,10418.4047752,12415.9285314,3258.8749028,7328.2120266,15221.9415467,13965.4170926,12889.3009372,18126.3063106,1634.9403081,14997.162422,16652.4397594,17521.1801076,16234.1278121,3234.8241543,7017.6447016,6897.3619572,13075.9196612,2495.5302277,6196.7259804,16791.0019466,8581.5784534,12141.3023778,4316.7835839,13792.3829149,5688.3947307,14877.8178169,17310.2661036,12745.0146517,9419.2165418,13906.1260487,7835.7769979,10860.2762475,16113.2033314,3372.2751956,14816.8535211,17205.9139118,11319.3548517,3567.8377137,9269.9829071,2454.6751631,2491.5559709,10820.0421239,17903.9491631,17463.069305,6173.6279402,9724.074384,16179.7809741,2974.882435,18481.4724948,15314.4446495,15673.9717038,13521.931565,8338.2855909,6105.0106847,11943.2225776,4136.5560395,0.0,15357.3197245,11048.4168652,15470.1183264,17637.2599446,17214.9821075,10131.1485988,15310.5508092,15870.0577826,17489.9895039,7973.1534556,7214.334578,12122.6696871,14140.5124859,9868.1975361,6392.4806672,12038.9509188,2032.4860177,14192.3978037,16476.0689434,4723.7765558,16299.6120431,17334.417699,1467.4022359,14135.1316206,6642.7823115,4253.254747,3612.4719816,7848.3429046,4016.9209872,7177.8171067,1859.667109,17746.4162547,2894.4850172
13096.1477327,5317.0200279,7017.0189537,16088.3332798,4106.0125199,12610.3230333,7104.7923222,5786.0176651,9182.1008442,11893.5191131,11430.4743224,10367.428754,4370.9868002,13917.4426672,11981.1673466,7963.8145514,10068.679316,11063.0762088,11362.7497124,14810.4224374,9217.1538926,13780.959145,7033.9592591,6421.9318894,13357.5817155,12125.5052843,17382.8627284,10411.8662145,3905.4317705,7532.0224768,10743.2576719,17149.6248268,4550.5865082,7398.9346118,16023.1285074,1884.1797307,13658.8639989,9487.4925845,7367.4770724,7527.2582029,13332.3728944,6398.6126019,14998.4395034,16808.5957208,15164.8134269,16674.1959055,12053.613423,11520.2920556,10656.2308227,7592.1962722,7039.1166979,7805.0099059,12652.0753684,5875.4644733,8404.6501959,9869.9171689,15045.6934144,4163.9240749,7855.892493,15973.1428945,14739.728238,11500.324657,15079.5263214,5043.3062126,7023.4725975,3545.9865407,4002.22573,11774.0126034,8399.0356125,7656.6153409,5314.2230469,13945.4270656,14899.743997,8727.5062527,3621.5118319,13023.7550473,6121.5178815,13280.3893995,17254.7956826,13276.6005879,5284.7780997,18227.9851169,7734.6139601,4264.3213531,17574.5898237,13339.8869507,6894.4470473,5041.6250078,12100.2638208,12418.6121848,3246.4867161,4432.4246283,8620.8510584,5968.9409617,15722.0248501,9319.3939905,8013.0122159,6649.5575752,4873.2323582,14894.8784763,16031.8989882,13495.7155673,5958.9767788,17315.6812505,10054.161779,7318.1912245,12076.9556661,11314.8108128,14417.2237306,10916.0874961,10867.6225499,2841.5355547,7401.2572835,9638.0987406,15190.8833309,10639.605069,10506.4897716,7947.3802427,7812.6024968,11985.2652321,3239.0101556,2793.6440135,12534.8268845,11796.8562864,12694.5031845,13076.4250765,13181.9966815,6052.3938811,5252.0157939,6883.2259723,13939.5750016,13544.30603,5805.8684738,12393.2638219,4429.1662437,8435.8409459,4263.5423237,7102.4956903,12891.779879,9369.7271149,10030.3613175,15517.8476918,15357.3197245,0.0,5090.0298323,7998.8460198,6743.7572293,3392.7817179,7597.6087244,3478.2392404,7703.2707657,6942.667985,11072.2968011,8179.6866234,3851.1439282,10544.8659332,5693.292511,16343.3533129,11038.9966418,13431.8350746,6397.4305467,7874.4538388,17472.4046644,3486.1205091,7223.7899431,13946.5839543,7507.8673128,10380.0227091,16480.2240769,13344.0869261,16849.3973366,14501.0644194,12883.1631942,13702.2782132,5970.7759211,16295.3707441
8178.9828882,9771.6342501,11793.7758604,11009.333757,9195.8610711,10834.3867362,10094.8543404,9944.2730435,13985.4241585,11793.7255166,6388.2724659,12424.3363056,1214.1054379,18922.3285986,7171.028718,6453.4720519,15133.1152778,6673.2432663,6578.0134719,10936.3095165,4917.8962201,8994.7742907,11580.1566755,9775.7577115,8731.7863604,7228.7707535,15122.8557265,14657.2585601,8061.6081862,4423.1818028,9185.1550402,12959.9240139,9638.6058504,4246.2266875,11836.7703341,6193.3931421,11904.8090568,14152.9505591,6283.0668099,4672.1983518,9136.0768559,10837.931467,11556.7059497,13475.1441365,10872.3811272,11588.6718728,9603.4314279,15578.0260353,11089.0662048,11920.9905599,11989.1523167,12218.687297,10103.5631209,2894.9130483,6501.7408201,5659.0037457,9988.4127713,6381.1906503,12889.1442055,12814.2507215,19362.543842,7351.1386527,10406.5749398,2548.4935235,11915.3730283,7797.1206426,5994.6397293,9068.707683,7920.0070627,12470.6642328,3579.4341381,10846.9198372,10920.8170444,4995.0807941,3972.3313104,7954.4661723,7753.6151564,8903.3602015,12261.1934021,17170.7920147,8058.044371,14842.2304436,2710.1754208,9203.5764315,15256.4622163,9418.2060185,8803.8304418,2305.8234734,8258.0075116,13967.1520874,4400.5089162,3730.5727928,7695.4790871,10724.2494224,12281.3284514,11643.6771238,12232.1480261,11406.1242958,9921.6664628,9804.8526309,17860.4026912,14940.9760196,9916.5326415,13543.9438953,5034.8386858,12133.521141,8597.0331799,16401.4217335,9401.8082133,14564.2486705,5796.5387878,3898.9729776,11475.7903285,14531.469415,17979.276883,14987.3883047,5906.014941,10906.7504203,10115.4315709,8117.223567,3962.4367721,6177.630151,12554.6696705,8069.1799815,10128.8233453,8598.1732518,8567.5614972,7860.5368273,10223.1263318,11539.8043201,9477.4126815,18330.2852635,10885.6285882,8597.0297432,7889.6695202,10228.4150301,9170.1207859,11640.7398706,15735.2802302,5159.2202655,14668.938041,10542.033101,11048.4168652,5090.0298323,9.5e-5,13052.0259814,11371.6728481,8480.2313066,3324.3292913,4599.0442508,9624.3733133,11532.2131943,12716.7718835,5519.0920041,5698.9340471,13616.5868135,5069.7645444,12618.3380953,10633.945435,9032.8256123,11075.196181,12543.9682117,15738.6989742,5577.4425522,11679.8842613,9608.0773651,7439.6074759,5308.4685031,11574.1113927,11358.837212,16328.5557073,9447.6351375,8696.0373003,9189.770097,10866.4734512,11205.6408675
18608.8192915,3811.027614,1830.6399688,15854.7254336,3949.638642,12802.5959023,5510.7822258,4057.1969758,1700.2995862,10693.6318789,19425.1846517,6523.45082,12347.1937686,6054.0042968,18715.9886307,12693.0464571,2457.037273,17419.8798775,17101.7545639,15117.9530854,15302.7033697,17687.8850556,2479.5886736,6487.1376007,17570.2662489,19055.2762471,10885.2369898,4680.6295533,5420.5519872,13176.7313729,12795.6991934,13207.8918291,3476.7765134,13188.1229701,14748.766639,7361.1101339,12492.1734418,2201.3074364,10876.2334577,12896.451809,16574.0255684,3093.1241215,14313.5414016,12250.7477762,14613.3543485,15324.3327156,12445.2475784,5384.8319351,10131.030557,4269.8405708,2425.9782667,2553.6062768,13916.9137551,13286.2706978,13206.6929416,16655.1323404,16715.415877,8760.6146057,236.5334072,13328.7507527,6741.510945,15451.6038668,15496.3378111,11985.0307189,1450.7391899,5573.7953451,8157.2540683,12870.1457638,11476.1723714,2838.0816581,12284.8140994,13040.8563813,15236.9902486,14276.9550052,10549.0745143,19041.6722449,9037.6943039,17001.8065502,14761.4562613,6384.8242015,6569.8818729,11599.9846603,15732.9105873,3873.0590268,11418.9748862,16011.570212,8541.5616785,12134.5614489,16250.1798255,8621.1865801,9320.3765586,10632.0209328,10612.23331,2657.3996083,13869.7048024,6155.2884098,2982.2646184,2133.1014386,3468.6267568,17103.9438013,8637.2925735,8754.0398593,5563.7902586,13166.7562827,18046.7636907,1530.9578464,14105.3020944,3450.5075141,17046.6076635,4510.5308857,18838.2997299,9560.1731364,3444.850564,2873.4522154,7447.1750375,3434.5099254,16371.7138076,6809.6174914,6388.5271024,16320.7009526,9696.2672371,7276.4974173,9105.5227153,16076.164961,12515.8022222,17347.8314776,17644.4710871,8825.547621,2855.4719201,2262.299357,15614.1397833,5875.863414,2455.3718484,16096.4116578,6067.1561559,7016.2254741,4454.9596597,3847.3248869,7237.8905829,16396.4037093,3750.1599429,15996.1780846,15470.1183264,7998.8460198,13052.0259814,0.0,2422.4613306,4619.594023,14469.4614408,9264.2402712,6967.7399529,2411.4215825,8512.2696482,14030.7803178,9236.9083341,5169.6371331,11500.8189497,13011.0419453,9726.9128165,16971.877779,3712.2138119,1824.8619747,10934.8889151,8295.8239527,2627.013689,16533.2203435,9638.8342544,17959.9726137,14991.9955487,12901.8032216,9618.0712471,17169.1655315,15343.5281995,17073.27699,2324.2933681,15749.3183651
18941.4621237,1607.1159762,591.8428666,16214.1980678,3489.3741376,15087.4030171,3229.0444275,1658.835186,2619.4734206,12968.9518528,17274.8611034,5204.0722041,11002.8900331,7941.0517402,18495.778338,13487.521449,4792.5907274,17796.2274477,14817.5847194,17488.7155408,12880.8117509,19385.7142872,342.2862807,7794.5475991,19971.1170859,18413.1460444,11353.7047837,7087.6489829,3325.161026,10759.8486076,14642.1565469,13331.8850069,3067.3674107,10777.1072847,16851.6772845,6824.8788365,14896.4152597,2804.377174,8470.4702137,10475.5337517,18940.8232749,673.3285432,16696.7477939,12262.5599613,13891.7699204,15935.7495148,10749.3848379,7804.1599586,12229.143164,6129.8351415,4124.5217011,1128.63041,16163.0618622,12594.050317,14041.6877332,16595.8679819,16469.0262935,8979.3450767,2186.1737994,15610.469939,8242.4512208,13342.5128424,14812.3355318,9804.8982284,1015.2341619,3574.9908917,5864.6439773,11055.2159215,12754.0217135,4816.0812078,11865.7330498,11891.647717,17582.2065655,11857.368838,10038.6250361,17883.489532,9946.8817099,19369.8059512,16017.6652337,8682.397063,4156.7662142,12246.6697462,14037.5555202,2582.6527249,13405.7994483,18367.0984132,9791.0494782,9985.875713,18064.101747,11026.2143689,7199.3685361,8396.1858805,8335.6881187,821.6741068,16167.2218104,4488.9632138,1496.4601779,405.0076715,3687.353742,17123.2337043,10620.6722821,11172.0700084,6753.9238823,15151.4545884,16223.2212683,915.6456222,12262.4343797,5536.3246369,16298.6121512,4332.7896461,16635.4945671,7559.6046778,1387.2579837,5294.3131037,8447.9828592,3896.0991088,13996.1448615,8571.1726162,4222.2310903,18048.354647,7611.7902686,5231.5320654,8047.1356216,17758.2685682,11002.9994596,19603.4601214,19923.9414138,9743.2626573,1844.4386583,177.710132,14350.4364327,7931.4451702,3071.8373572,18096.0604571,3755.6404081,4953.7691281,4649.134036,5552.927113,9647.8861106,16106.8012794,6165.7964085,15776.7810896,17637.2599446,6743.7572293,11371.6728481,2422.4613306,0.0,3837.0127027,12126.864617,7092.3710834,4743.928935,213.1734815,10793.521777,14421.5056157,9238.0407124,4391.5692957,11637.0289427,12790.4834096,8061.9690132,19381.2640472,5104.7153183,1174.4057309,12913.9231503,6086.3529345,615.370504,18938.1176236,7276.5678266,15586.7064589,15102.1437305,15277.2162773,10300.2040367,16583.6974837,13661.4358171,19466.9502964,1130.7613461,16383.4159344
16336.1810199,2961.1059277,3918.9011394,19305.9423961,741.887382,13115.8702815,5713.411447,3665.4031816,5938.7130404,11439.1518581,14806.5714886,8686.1451794,7727.9381158,10548.4326285,15179.2767806,9801.0998738,6709.7129871,14018.9736462,14442.9724274,16347.6907368,12141.5413764,16813.0834319,4174.0752992,5239.3695212,16252.9449833,15387.1434812,15174.5138383,7564.7336817,2787.5209899,10112.4608674,11751.1886083,17102.1194169,1158.3757584,10027.8966111,17269.9115456,2995.6428513,13701.8304537,6313.4477611,8890.4367577,9985.252775,15761.525306,3768.0904609,15931.03464,16038.2681324,16798.3079817,19687.6133574,13002.6538539,8644.1145404,10276.1138234,5079.8509965,3882.0543251,4965.4067172,13766.2817794,8904.5290191,10344.0713684,12834.8340883,18281.7834941,5243.7833991,4490.413063,15962.0417973,11357.2693917,14013.6078583,17392.6239854,8003.9102235,3805.3959217,2578.4749916,5127.0050418,13022.0462643,9446.1806187,4622.843659,8072.2824822,14738.9208348,16525.5529827,11403.0330511,6243.1749684,16409.3508269,6586.2950792,15914.3969051,19054.3118556,10239.5584777,4903.2047122,16034.8030407,11120.8309441,1327.5811983,15393.6799955,15480.4967834,6799.1131659,8074.4380874,14471.3086199,10700.9107598,5519.5105667,6949.2423583,9605.7677174,3017.1105951,16202.4385337,7755.1000008,5310.1343576,3608.8555132,1679.0468846,18277.7309569,12899.3240146,11475.5615625,4303.4538952,16772.1790341,13427.586852,4158.5780344,13882.6886005,7931.4973353,17589.7625046,8161.7407895,14257.9491584,5488.5230845,4937.7987231,6419.3076717,11992.697912,7559.68394,13502.9215072,6591.1095673,6745.3856099,14401.8614667,5764.5449008,3696.0450611,11470.6013262,14138.0030338,13509.4848486,15854.5640722,16089.2511783,6411.217475,2049.8990754,3926.8242264,16278.3968258,10231.2309369,2463.6947861,14659.0856017,3848.3728352,7545.3189622,1692.7862711,4451.4271056,10349.9353414,12383.5884191,6968.6177494,18400.1134933,17214.9821075,3392.7817179,8480.2313066,4619.594023,3837.0127027,0.0,10673.2316512,5599.1559928,6977.7543349,4050.1663872,9722.5446367,10595.8792162,5426.7525682,8181.4173728,7814.277068,16413.4250523,10815.0456657,16059.4699028,3694.1453997,4805.4193017,14989.0376796,4923.2805452,4427.0306481,16382.5270647,8321.04269,13743.0812332,18602.2692339,13715.0676347,14043.9354118,17761.2757631,15157.3387733,16406.5905353,2821.8645115,19672.5270451
6995.6377671,10658.6567252,12700.9560123,8674.7165205,11409.2692055,11999.234282,9538.032908,10468.2318916,14405.508325,13732.3202865,5149.7088613,10531.8302877,4538.422779,17685.4469885,6439.9815515,8941.4128263,16914.3730877,6774.8912871,3793.1491467,10456.5422943,1669.8565545,7917.3162843,12168.8070121,13091.2711522,7965.0009673,6289.5933029,11875.5039513,17916.6578051,9080.9785705,1723.6498672,10973.0394639,9911.2396117,11740.6957362,1609.2897974,10829.544946,9141.939906,12716.3435425,14245.8254614,4279.6414527,2066.8166055,8815.345092,11459.3744721,11251.1292307,10253.6969649,7776.7163017,9262.5217009,6349.2079323,18902.053566,13520.0120594,15071.7082142,14548.0579136,12466.6004794,10949.4853962,5705.1279428,8774.4087822,6322.7216938,7614.6253511,9702.6911044,14239.8775093,12276.5123643,16300.7427427,4108.9466566,7504.7498994,2670.7644681,13029.2874025,8971.2067567,6312.6020689,5795.7103113,10566.411985,15235.3685971,6663.6014951,7524.9089441,10351.0174901,1712.434186,7296.6520573,6283.6839376,11015.598601,8430.149473,10283.8641789,19160.0593729,8001.6549482,11763.8549146,3133.2927358,10873.9019982,13951.852651,9310.1382445,12050.8805958,2603.5060432,8547.4566871,16205.8261303,5273.2084301,3883.1383795,5310.6545299,11812.9723112,11734.7296593,10139.6077841,12230.3018567,12359.0325325,12331.0294672,7688.0628844,16439.428312,16599.7345971,13143.2783073,12299.3444327,4278.4849676,13041.2934112,5273.721631,17426.9507704,6933.0495982,13224.9564457,4509.2347041,5194.6156898,11512.6096205,17062.8485886,14783.7493919,14284.0097354,2908.9843561,14214.1440658,9035.5365626,8419.9662009,4957.1652333,7305.6008709,9657.2624969,8525.6103494,6837.0802563,8069.3092973,7854.5339328,11139.4043974,11808.212879,12301.0373957,6425.4546636,18367.0786382,13097.154639,8837.6994034,8405.282915,8763.8414312,11855.4814466,14665.9671395,18104.1282033,6002.7908493,17618.072452,7958.5807204,10131.1485988,7597.6087244,3324.3292913,14469.4614408,12126.864617,10673.2316512,9.5e-5,5278.3428704,8426.5909147,12194.3321429,15403.9039648,7614.0487249,9020.8355756,12091.5964766,8164.939542,9425.7857721,7884.579254,8501.1319877,13988.2051869,13091.3999884,14392.3622942,6202.4814029,12120.7383522,9009.5814371,5663.9023527,3490.5118179,8883.8426568,12204.0728587,13019.8099164,7088.0447718,5500.7065507,8477.0905933,12181.9648826,9002.0093164
