Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14,Column15,Column16,Column17,Column18,Column19,Column20,Column21,Column22,Column23,Column24,Column25,Column26,Column27,Column28,Column29,Column30,Column31,Column32,Column33,Column34,Column35,Column36,Column37,Column38,Column39,Column40,Column41,Column42,Column43,Column44,Column45,Column46,Column47,Column48,Column49,Column50,Column51,Column52,Column53,Column54,Column55,Column56,Column57,Column58,Column59,Column60,Column61,Column62,Column63,Column64,Column65,Column66,Column67,Column68,Column69,Column70,Column71,Column72,Column73,Column74
527.0,1022.0,0.0,365.0,417.0,2.0,78.0,238.0,3.0,37.0,12.0,34.0,1.0,239.0,155.0,284.0,54.0,0.0,47.0,11.0,7.0,2.0,2.0,148.0,83.0,45.0,65.0,17.0,24.0,1.0,0.0,7.0,23.0,238.0,35.0,2483.0,228.0,46.0,12.0,769.0,306.0,223.0,24.0,9.0,338.0,0.0,0.0,119.0,31.0,0.0,0.0,9.0,0.0,45.0,330.0,36.0,0.0,0.0,5.0,13.0,81.0,205.0,4.0,3.0,0.0,12.0,0.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0
1007.0,12.0,10.0,219.0,0.0,18.0,383.0,255.0,5.0,1.0,24.0,2.0,1.0,54.0,183.0,764.0,85.0,2.0,47.0,223.0,2.0,0.0,18.0,646.0,67.0,34.0,101.0,0.0,89.0,3.0,1.0,21.0,85.0,1413.0,22.0,1277.0,383.0,56.0,24.0,1017.0,1045.0,507.0,89.0,25.0,55.0,10.0,1.0,0.0,0.0,0.0,23.0,33.0,0.0,7.0,70.0,16.0,4.0,0.0,3.0,305.0,10.0,19.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53.0,629.0,0.0,28.0,36.0,8.0,2.0,33.0,1.0,63.0,6.0,4.0,0.0,88.0,29.0,300.0,0.0,94.0,0.0,0.0,0.0,0.0,0.0,94.0,12.0,4.0,30.0,11.0,4.0,0.0,0.0,3.0,12.0,43.0,22.0,773.0,888.0,69.0,6.0,347.0,231.0,65.0,4.0,3.0,197.0,0.0,0.0,726.0,158.0,3.0,0.0,5.0,0.0,28.0,17.0,0.0,0.0,42.0,4.0,7.0,48.0,120.0,6.0,1.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0
674.0,16.0,24.0,0.0,0.0,0.0,284.0,186.0,6.0,3.0,15.0,4.0,2.0,63.0,42.0,256.0,87.0,2.0,35.0,56.0,5.0,1.0,62.0,42.0,28.0,1.0,82.0,9.0,8.0,14.0,8.0,67.0,87.0,780.0,11.0,753.0,285.0,7.0,15.0,330.0,316.0,294.0,8.0,89.0,47.0,34.0,5.0,0.0,0.0,0.0,1.0,3.0,0.0,5.0,32.0,12.0,6.0,8.0,1.0,173.0,18.0,15.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
214.0,8.0,4.0,68.0,0.0,3.0,110.0,50.0,3.0,0.0,10.0,2.0,1.0,30.0,24.0,128.0,30.0,4.0,25.0,72.0,3.0,0.0,43.0,64.0,38.0,2.0,49.0,1.0,7.0,5.0,18.0,9.0,19.0,487.0,5.0,303.0,114.0,4.0,10.0,166.0,243.0,148.0,7.0,32.0,22.0,5.0,1.0,0.0,0.0,4.0,2.0,2.0,2.0,1.0,15.0,0.0,2.0,0.0,1.0,58.0,5.0,6.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.0,36.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,6.0,0.0,40.0,0.0,2.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,50.0,187.0,6.0,0.0,8.0,29.0,8.0,0.0,1.0,19.0,0.0,0.0,3.0,98.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,8.0,11.0,0.0,0.0,1.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0
3174.0,919.0,5.0,5283.0,5.0,4.0,1618.0,1857.0,3.0,12.0,17.0,24.0,1.0,682.0,506.0,1323.0,386.0,8.0,371.0,583.0,43.0,1.0,116.0,258.0,952.0,226.0,1983.0,46.0,254.0,19.0,3.0,16.0,380.0,2942.0,10.0,9502.0,1678.0,122.0,17.0,2272.0,2006.0,3426.0,254.0,37.0,330.0,2.0,40.0,0.0,59.0,0.0,96.0,14.0,67.0,38.0,442.0,20.0,134.0,86.0,22.0,220.0,114.0,166.0,4.0,22.0,7.0,7.0,0.0,0.0,71.0,0.0,0.0,0.0,0.0,0.0
4405.0,391.0,17.0,93.0,0.0,0.0,2818.0,1403.0,31.0,167.0,304.0,16.0,140.0,1328.0,1952.0,2776.0,1079.0,4.0,310.0,486.0,234.0,8.0,164.0,915.0,570.0,101.0,1343.0,103.0,221.0,35.0,89.0,66.0,625.0,7710.0,181.0,4971.0,2819.0,249.0,304.0,5591.0,3390.0,4413.0,221.0,190.0,1989.0,45.0,20.0,0.0,1.0,0.0,48.0,34.0,1.0,45.0,863.0,170.0,0.0,19.0,3.0,2296.0,640.0,488.0,43.0,153.0,150.0,333.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
787.0,2334.0,0.0,108.0,8.0,0.0,178.0,560.0,0.0,147.0,22.0,1531.0,0.0,68.0,79.0,626.0,28.0,0.0,0.0,21.0,36.0,8.0,12.0,112.0,29.0,2.0,105.0,0.0,15.0,1.0,0.0,1.0,97.0,744.0,68.0,3239.0,423.0,198.0,22.0,984.0,769.0,138.0,15.0,3.0,546.0,0.0,1.0,207.0,37.0,0.0,21.0,29.0,0.0,1.0,279.0,5.0,0.0,546.0,41.0,1.0,37.0,403.0,22.0,13.0,0.0,2.0,4.0,0.0,0.0,0.0,640.0,640.0,0.0,0.0
855.0,48.0,0.0,15.0,269.0,48.0,352.0,1313.0,1.0,403.0,0.0,0.0,1.0,256.0,592.0,1491.0,185.0,1.0,758.0,8.0,8.0,438.0,8.0,1153.0,409.0,376.0,48.0,194.0,187.0,10.0,0.0,27.0,38.0,5892.0,31.0,4030.0,765.0,423.0,0.0,3183.0,2998.0,1027.0,187.0,37.0,36.0,0.0,0.0,15.0,243.0,0.0,14.0,6.0,0.0,81.0,1100.0,242.0,198.0,0.0,10.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,2794.0,155.0,340.0,340.0,0.0,0.0
28.0,37.0,0.0,1.0,0.0,0.0,10.0,22.0,0.0,0.0,0.0,2.0,0.0,9.0,2.0,24.0,16.0,2.0,3.0,1.0,1.0,0.0,0.0,19.0,5.0,0.0,19.0,0.0,1.0,0.0,0.0,0.0,2.0,26.0,0.0,67.0,17.0,1.0,0.0,31.0,63.0,30.0,1.0,0.0,9.0,0.0,1.0,4.0,1.0,2.0,0.0,1.0,0.0,1.0,5.0,0.0,3.0,18.0,0.0,6.0,0.0,1.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0
762.0,57.0,15.0,10.0,0.0,4.0,572.0,368.0,8.0,4.0,47.0,5.0,11.0,160.0,220.0,611.0,550.0,15.0,78.0,196.0,21.0,2.0,49.0,241.0,235.0,13.0,159.0,18.0,6.0,42.0,110.0,21.0,128.0,3266.0,86.0,971.0,574.0,18.0,47.0,903.0,1196.0,781.0,6.0,173.0,306.0,110.0,13.0,0.0,1.0,0.0,2.0,12.0,1.0,12.0,72.0,23.0,21.0,0.0,2.0,354.0,91.0,45.0,6.0,70.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
723.0,20.0,13.0,6.0,0.0,12.0,329.0,447.0,11.0,2.0,71.0,5.0,6.0,154.0,192.0,647.0,185.0,0.0,80.0,161.0,31.0,2.0,54.0,275.0,172.0,11.0,132.0,14.0,30.0,45.0,40.0,33.0,85.0,2574.0,50.0,797.0,331.0,15.0,71.0,878.0,837.0,584.0,30.0,118.0,144.0,10.0,13.0,0.0,1.0,1.0,2.0,11.0,4.0,4.0,39.0,28.0,21.0,1.0,2.0,254.0,22.0,23.0,14.0,21.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1188.0,1070.0,26.0,195.0,5.0,18.0,162.0,606.0,17.0,4.0,178.0,33.0,3.0,512.0,126.0,2372.0,350.0,63.0,275.0,149.0,359.0,4.0,138.0,1254.0,122.0,21.0,750.0,2.0,75.0,17.0,7.0,46.0,305.0,973.0,170.0,2538.0,321.0,64.0,178.0,2598.0,2696.0,1813.0,75.0,71.0,826.0,0.0,36.0,1.0,109.0,48.0,39.0,20.0,395.0,33.0,101.0,23.0,80.0,0.0,3.0,918.0,89.0,95.0,72.0,107.0,121.0,172.0,9.0,0.0,0.0,0.0,30.0,30.0,0.0,0.0
1072.0,57.0,46.0,64.0,0.0,1.0,295.0,146.0,4.0,0.0,6.0,0.0,0.0,81.0,356.0,756.0,2.0,0.0,0.0,42.0,0.0,0.0,153.0,74.0,36.0,47.0,21.0,173.0,15.0,0.0,0.0,0.0,14.0,448.0,1.0,1241.0,295.0,18.0,6.0,1403.0,273.0,286.0,15.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,3.0,292.0,2.0,0.0,0.0,0.0,9.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
785.0,1035.0,0.0,2880.0,148.0,19.0,1088.0,468.0,30.0,389.0,24.0,396.0,0.0,337.0,383.0,1705.0,346.0,39.0,1875.0,14.0,325.0,4.0,7.0,648.0,300.0,63.0,90.0,23.0,65.0,32.0,0.0,12.0,28.0,1985.0,232.0,5228.0,6992.0,1031.0,24.0,2240.0,3811.0,493.0,65.0,44.0,275.0,0.0,0.0,3597.0,2297.0,2.0,641.0,0.0,2.0,268.0,152.0,11.0,1.0,540.0,7.0,16.0,26.0,9.0,4.0,3.0,1.0,1.0,0.0,0.0,361.0,9.0,329.0,329.0,0.0,0.0
733.0,7677.0,0.0,681.0,0.0,0.0,326.0,2526.0,4.0,134.0,61.0,687.0,1.0,507.0,157.0,3207.0,704.0,6.0,1012.0,92.0,671.0,0.0,173.0,3857.0,172.0,3.0,917.0,2.0,75.0,11.0,1.0,15.0,827.0,1967.0,557.0,9091.0,1556.0,228.0,61.0,3455.0,6910.0,1965.0,75.0,28.0,1664.0,0.0,1.0,871.0,14.0,345.0,85.0,9.0,143.0,39.0,91.0,108.0,286.0,0.0,196.0,871.0,67.0,665.0,14.0,96.0,142.0,122.0,86.0,0.0,0.0,0.0,4095.0,4095.0,0.0,0.0
88.0,177.0,0.0,474.0,48.0,3.0,3.0,82.0,0.0,5.0,1.0,4.0,0.0,56.0,54.0,124.0,16.0,0.0,19.0,1.0,1.0,0.0,0.0,26.0,10.0,11.0,45.0,6.0,5.0,0.0,0.0,1.0,6.0,54.0,9.0,956.0,1364.0,103.0,1.0,189.0,65.0,83.0,5.0,2.0,80.0,0.0,0.0,784.0,9.0,17.0,98.0,0.0,0.0,23.0,11.0,0.0,0.0,0.0,3.0,11.0,3.0,17.0,50.0,0.0,0.0,0.0,0.0,0.0,166.0,551.0,0.0,0.0,0.0,0.0
121.0,22.0,0.0,12.0,0.0,5.0,43.0,75.0,0.0,7.0,3.0,13.0,0.0,16.0,13.0,38.0,34.0,6.0,6.0,18.0,8.0,0.0,8.0,56.0,8.0,4.0,78.0,0.0,3.0,1.0,0.0,6.0,6.0,139.0,1.0,160.0,59.0,13.0,3.0,50.0,150.0,102.0,3.0,7.0,32.0,0.0,0.0,3.0,2.0,11.0,2.0,5.0,0.0,2.0,0.0,3.0,3.0,8.0,0.0,12.0,3.0,10.0,14.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2172.0,12.0,63.0,0.0,0.0,9.0,341.0,373.0,3.0,72.0,64.0,0.0,26.0,208.0,923.0,1701.0,133.0,116.0,19.0,112.0,1.0,55.0,81.0,353.0,61.0,59.0,203.0,10.0,15.0,7.0,10.0,5.0,84.0,1259.0,2.0,2262.0,341.0,87.0,64.0,2763.0,996.0,333.0,15.0,23.0,150.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,21.0,5.0,140.0,39.0,87.0,0.0,4.0,0.0,40.0,90.0,6.0,4.0,6.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0
12736.0,805.0,0.0,1821.0,0.0,1.0,3000.0,2285.0,91.0,758.0,508.0,59.0,321.0,1698.0,7390.0,9288.0,1753.0,3.0,369.0,2511.0,14.0,48.0,1969.0,2506.0,872.0,350.0,1407.0,2.0,88.0,231.0,0.0,58.0,615.0,14532.0,123.0,15590.0,3001.0,974.0,508.0,18077.0,9529.0,2632.0,88.0,290.0,455.0,226.0,2.0,0.0,0.0,1.0,202.0,14.0,128.0,89.0,1399.0,274.0,82.0,0.0,19.0,0.0,78.0,218.0,0.0,4.0,5.0,28.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
990.0,57.0,12.0,0.0,0.0,0.0,160.0,38.0,1.0,0.0,2.0,0.0,0.0,45.0,316.0,349.0,2.0,0.0,0.0,45.0,0.0,0.0,151.0,96.0,137.0,134.0,20.0,1.0,3.0,4.0,0.0,11.0,41.0,718.0,15.0,1059.0,160.0,0.0,2.0,785.0,294.0,299.0,3.0,14.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,8.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
381.0,174.0,1.0,1839.0,184.0,0.0,148.0,432.0,1.0,27.0,1.0,0.0,0.0,305.0,34.0,800.0,22.0,0.0,548.0,3.0,2.0,0.0,0.0,53.0,194.0,47.0,57.0,32.0,58.0,0.0,0.0,16.0,36.0,1400.0,468.0,2663.0,4751.0,884.0,1.0,1020.0,4426.0,456.0,58.0,16.0,470.0,0.0,0.0,2847.0,1756.0,0.0,851.0,6.0,1.0,141.0,186.0,0.0,0.0,3797.0,3.0,126.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,0.0,170.0,170.0,0.0,0.0
4757.0,135.0,140.0,480.0,80.0,0.0,6150.0,1810.0,52.0,1.0,90.0,9.0,16.0,575.0,1933.0,4495.0,422.0,5.0,266.0,492.0,28.0,5.0,364.0,1102.0,405.0,19.0,1096.0,26.0,151.0,104.0,1.0,125.0,815.0,6561.0,101.0,6261.0,6150.0,71.0,90.0,7409.0,2783.0,2477.0,151.0,231.0,770.0,468.0,201.0,0.0,0.0,0.0,0.0,70.0,1.0,31.0,981.0,63.0,37.0,0.0,2.0,930.0,88.0,396.0,104.0,23.0,0.0,58.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
947.0,526.0,0.0,11.0,0.0,0.0,121.0,342.0,2.0,181.0,193.0,62.0,13.0,85.0,114.0,382.0,128.0,2.0,364.0,132.0,58.0,70.0,53.0,199.0,53.0,85.0,384.0,27.0,20.0,15.0,6.0,3.0,77.0,1240.0,7.0,1483.0,148.0,238.0,193.0,650.0,1091.0,549.0,20.0,24.0,213.0,0.0,0.0,14.0,2.0,11.0,18.0,39.0,1.0,22.0,154.0,65.0,20.0,0.0,7.0,0.0,123.0,46.0,14.0,15.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6251.0,405.0,48.0,184.0,0.0,11.0,6583.0,2453.0,42.0,86.0,155.0,71.0,39.0,1105.0,1378.0,4063.0,2428.0,21.0,1051.0,1705.0,216.0,16.0,690.0,1537.0,1148.0,284.0,2000.0,97.0,126.0,208.0,17.0,161.0,702.0,14718.0,194.0,7343.0,6595.0,219.0,155.0,6147.0,8076.0,5165.0,126.0,387.0,1316.0,24.0,419.0,0.0,0.0,0.0,10.0,123.0,3.0,110.0,706.0,138.0,249.0,24.0,9.0,1635.0,565.0,218.0,5.0,239.0,13.0,82.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0
25742.0,2203.0,160.0,3917.0,0.0,200.0,16606.0,10149.0,214.0,61.0,1533.0,219.0,203.0,9651.0,12080.0,21334.0,7659.0,52.0,3755.0,5905.0,2032.0,45.0,2809.0,7354.0,11598.0,139.0,16006.0,259.0,142.0,681.0,20.0,999.0,4667.0,81513.0,1673.0,33809.0,17966.0,1354.0,1533.0,36472.0,33454.0,36849.0,142.0,1699.0,6883.0,87.0,1265.0,46.0,892.0,398.0,910.0,383.0,12.0,982.0,3059.0,3004.0,548.0,292.0,110.0,8847.0,1350.0,924.0,3.0,1763.0,112.0,1058.0,13.0,0.0,236.0,24.0,0.0,0.0,0.0,0.0
372.0,39.0,4.0,91.0,0.0,6.0,112.0,108.0,4.0,5.0,1.0,8.0,11.0,41.0,52.0,128.0,81.0,0.0,38.0,42.0,2.0,0.0,5.0,56.0,99.0,28.0,94.0,2.0,10.0,5.0,1.0,6.0,45.0,717.0,5.0,513.0,175.0,11.0,1.0,204.0,243.0,280.0,10.0,11.0,26.0,0.0,1.0,0.0,61.0,2.0,4.0,3.0,0.0,2.0,23.0,15.0,3.0,1.0,0.0,57.0,8.0,8.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4907.0,112.0,75.0,139.0,0.0,32.0,1510.0,285.0,7.0,1.0,33.0,0.0,0.0,309.0,2181.0,4921.0,4.0,1.0,4.0,640.0,1.0,0.0,929.0,1055.0,816.0,123.0,54.0,6.0,94.0,8.0,0.0,57.0,151.0,3785.0,13.0,5266.0,1510.0,1.0,33.0,8082.0,2638.0,1029.0,94.0,66.0,22.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,980.0,1.0,2.0,0.0,5.0,30.0,1.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.0,10.0,0.0,0.0,0.0,0.0,10.0,4.0,0.0,0.0,0.0,38.0,0.0,1.0,0.0,13.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,6.0,3.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,6.0,0.0,24.0,55.0,0.0,0.0,13.0,20.0,10.0,1.0,1.0,8.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1495.0,711.0,1.0,1680.0,0.0,2.0,584.0,1098.0,1.0,36.0,8.0,4.0,9.0,505.0,437.0,994.0,458.0,1.0,363.0,14.0,393.0,0.0,58.0,672.0,787.0,10.0,1194.0,2.0,90.0,4.0,4.0,41.0,171.0,3582.0,47.0,3963.0,1289.0,176.0,8.0,1584.0,2483.0,2213.0,90.0,49.0,291.0,0.0,74.0,346.0,12.0,217.0,123.0,17.0,0.0,2.0,154.0,61.0,7.0,456.0,0.0,220.0,65.0,135.0,6.0,16.0,7.0,14.0,0.0,0.0,0.0,130.0,0.0,22.0,0.0,22.0
962.0,13253.0,0.0,893.0,0.0,5.0,353.0,872.0,0.0,121.0,325.0,361.0,0.0,266.0,0.0,13049.0,505.0,0.0,1686.0,80.0,507.0,0.0,55.0,2981.0,682.0,13.0,1133.0,27.0,383.0,21.0,1.0,202.0,352.0,1500.0,1187.0,15113.0,1545.0,273.0,325.0,13520.0,6240.0,5063.0,383.0,224.0,2995.0,0.0,0.0,742.0,450.0,0.0,152.0,0.0,527.0,250.0,471.0,0.0,425.0,0.0,88.0,3209.0,6.0,89.0,1148.0,259.0,139.0,166.0,30.0,0.0,0.0,0.0,1007.0,1007.0,0.0,0.0
2691.0,424.0,0.0,323.0,97.0,0.0,268.0,628.0,3.0,107.0,4.0,3.0,2.0,201.0,264.0,405.0,161.0,4.0,65.0,50.0,15.0,81.0,144.0,742.0,116.0,117.0,262.0,3.0,46.0,3.0,1.0,14.0,54.0,1073.0,1.0,3949.0,269.0,153.0,4.0,760.0,1285.0,498.0,46.0,18.0,60.0,0.0,1.0,0.0,0.0,0.0,34.0,12.0,1.0,7.0,90.0,22.0,0.0,0.0,0.0,0.0,27.0,31.0,0.0,1.0,0.0,0.0,0.0,0.0,414.0,0.0,0.0,0.0,0.0,0.0
176.0,44.0,0.0,1725.0,9.0,0.0,35.0,143.0,0.0,25.0,0.0,0.0,0.0,71.0,27.0,306.0,19.0,2.0,3.0,12.0,1.0,0.0,1.0,110.0,69.0,10.0,48.0,39.0,15.0,0.0,0.0,4.0,48.0,141.0,80.0,1965.0,1221.0,27.0,0.0,375.0,149.0,190.0,15.0,5.0,90.0,0.0,0.0,1017.0,170.0,0.0,1.0,0.0,106.0,73.0,41.0,0.0,0.0,0.0,1.0,24.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0
443.0,143.0,3.0,1326.0,41.0,2.0,55.0,406.0,0.0,10.0,3.0,0.0,0.0,160.0,25.0,194.0,71.0,2.0,90.0,21.0,1.0,0.0,3.0,9.0,104.0,14.0,70.0,32.0,22.0,2.0,1.0,17.0,25.0,451.0,29.0,2016.0,276.0,55.0,3.0,227.0,217.0,258.0,22.0,20.0,40.0,0.0,0.0,219.0,2.0,1.0,31.0,14.0,8.0,28.0,7.0,14.0,6.0,0.0,10.0,37.0,0.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
